Date,Open,High,Low,Close,Volume
2023-05-12 00:00:00-04:00,228.5549719989554,229.27412783114096,226.40735059821785,227.94418334960938,3430300
2023-05-15 00:00:00-04:00,227.75701159398423,229.37265827445412,227.1265156950742,229.3529510498047,2843200
2023-05-16 00:00:00-04:00,229.1066450772957,229.63863487493472,226.22016073305608,227.0476837158203,4289700
2023-05-17 00:00:00-04:00,229.27414162670618,230.41692016319243,227.12652009674494,229.19532775878906,4990100
2023-05-18 00:00:00-04:00,228.94903263770695,230.67304648296744,227.6979019846218,230.1312255859375,6621900
2023-05-19 00:00:00-04:00,230.5252764449709,230.86022409361414,228.49586829680513,229.84552001953125,5399100
2023-05-22 00:00:00-04:00,229.84551210791614,230.3971941060347,227.7471362637372,227.8456573486328,3987800
2023-05-23 00:00:00-04:00,225.86552250607812,226.08225687926299,220.33882605427945,221.2451629638672,8537200
2023-05-24 00:00:00-04:00,219.24530103719604,219.78713695272276,216.76271695382388,218.9497528076172,6730800
2023-05-25 00:00:00-04:00,219.14677503453723,221.35351806272783,217.21588803805165,220.06297302246094,6827600
2023-05-26 00:00:00-04:00,220.49644545554148,222.85095511872373,220.02356227798157,221.66876220703125,5067300
2023-05-30 00:00:00-04:00,221.66875370958357,222.12192964598796,216.4868664365089,218.3488006591797,6916000
2023-05-31 00:00:00-04:00,216.693760309438,218.24043913254104,212.93047732058378,217.74786376953125,20460600
2023-06-01 00:00:00-04:00,219.422619959799,223.34353072548316,219.12707173156141,223.1366424560547,7003600
2023-06-02 00:00:00-04:00,225.41234638467114,226.8506731301006,224.04298740893987,225.39263916015625,5895500
2023-06-05 00:00:00-04:00,224.5257355609339,224.93949711725634,221.96433731831775,223.4026641845703,4858900
2023-06-06 00:00:00-04:00,223.3238210518185,225.84580451165922,222.80169236828306,224.8311004638672,6020100
2023-06-07 00:00:00-04:00,223.62923344686942,224.17106939778589,217.73803582323455,221.9249267578125,8517200
2023-06-08 00:00:00-04:00,221.74758549884254,221.7968460442922,219.1073886234693,219.73788452148438,6248200
2023-06-09 00:00:00-04:00,220.31912453689122,221.83625015627706,219.45218702169458,220.2403106689453,6385000
2023-06-12 00:00:00-04:00,221.077709103991,223.08741025334274,220.30929263227924,222.8115692138672,8621100
2023-06-13 00:00:00-04:00,222.2697388133426,223.77701847125775,219.32414727521768,220.08270263671875,6868700
2023-06-14 00:00:00-04:00,220.41764908145126,222.12195578487075,219.27487052665305,220.12210083007812,9160700
2023-06-15 00:00:00-04:00,218.72319913919026,223.73761343162477,218.0828420579576,222.8115692138672,12534000
2023-06-16 00:00:00-04:00,223.08738677212307,226.38764783361813,222.72288580094101,225.5108642578125,13628500
2023-06-20 00:00:00-04:00,223.6292301584874,226.1610749136271,222.8213992922347,223.1071014404297,12312300
2023-06-21 00:00:00-04:00,222.76229358701357,225.23503171009133,221.63922227881602,223.87551879882812,7032100
2023-06-22 00:00:00-04:00,222.99874122038003,225.5305710224293,222.15151091007763,224.99859619140625,6275500
2023-06-23 00:00:00-04:00,223.8459543730179,226.5649650284526,223.02827744754634,226.141357421875,5422500
2023-06-26 00:00:00-04:00,226.03299377035094,226.68319688253086,222.84109988236477,222.9396209716797,5165400
2023-06-27 00:00:00-04:00,224.1020928697432,225.2153180497481,223.1563565489207,223.96417236328125,4628500
2023-06-28 00:00:00-04:00,224.1218057098901,224.67348774956113,222.6637867433012,224.57498168945312,5324500
2023-06-29 00:00:00-04:00,225.39261803291433,231.2148621741649,225.20545203029448,230.84051513671875,7118900
2023-06-30 00:00:00-04:00,232.76158920323147,234.7417369462407,232.44633372435175,233.95361328125,6879100
2023-07-03 00:00:00-04:00,233.48074284019302,234.85994796645002,231.91435665418504,234.43634033203125,3087400
2023-07-05 00:00:00-04:00,230.92920983079264,236.43619936664396,230.51544828576607,235.8943634033203,7601200
2023-07-06 00:00:00-04:00,234.73189734575743,236.0421497807211,233.17535719818122,235.3328399658203,6441800
2023-07-07 00:00:00-04:00,233.21474483020066,234.8993593134935,232.62366336913223,232.93890380859375,5729200
2023-07-10 00:00:00-04:00,233.49055707941193,235.54953342353863,232.9881356445845,234.6234893798828,4858900
2023-07-11 00:00:00-04:00,235.26385954451456,237.12579395049087,234.58410308909,236.97802734375,3857100
2023-07-12 00:00:00-04:00,237.96315447453514,240.3275101404909,237.64789903523078,238.6133575439453,6116000
2023-07-13 00:00:00-04:00,240.16990491420083,240.64278811744572,239.5394090087491,239.69703674316406,5819600
2023-07-14 00:00:00-04:00,241.09594955941182,241.10581068796313,238.36709268375583,239.5492706298828,4940600
2023-07-17 00:00:00-04:00,239.49999066203137,241.72642586389284,239.39162348221205,240.36692810058594,4328100
2023-07-18 00:00:00-04:00,239.49016635976744,239.5689651957094,234.15063577609664,237.19476318359375,7674700
2023-07-19 00:00:00-04:00,237.6676091906932,238.98770753660307,236.5543840761985,237.8350830078125,4835500
2023-07-20 00:00:00-04:00,237.5789538982848,238.0222687207982,235.51999247820203,236.0618133544922,4695000
2023-07-21 00:00:00-04:00,236.18002537908293,236.78096788485175,235.1850135887573,235.69729614257812,5426800
2023-07-24 00:00:00-04:00,236.12093444334675,237.69718172231015,234.65306938492282,237.1652069091797,6010000
2023-07-25 00:00:00-04:00,236.45589749990734,237.22431391572457,235.01757072822932,235.14564514160156,4997500
2023-07-26 00:00:00-04:00,227.9835899463754,235.30326800210145,224.29912064598142,233.57925415039062,7551400
2023-07-27 00:00:00-04:00,233.89451611499334,235.11610859684131,229.50075168357338,230.95877075195312,8160100
2023-07-28 00:00:00-04:00,231.09665829541652,232.3773572411495,230.23958197711994,232.24928283691406,6794800
2023-07-31 00:00:00-04:00,232.49556835283573,234.87963127530082,232.49556835283573,234.1998748779297,4799600
2023-08-01 00:00:00-04:00,233.61863936574284,237.15532681596056,233.4807188672783,236.2194366455078,4627300
2023-08-02 00:00:00-04:00,235.08652818549197,235.24414088094903,233.27383938176465,234.03240966796875,4868200
2023-08-03 00:00:00-04:00,232.49557373041804,235.50028648210431,231.75671067830865,235.21458435058594,5033800
2023-08-04 00:00:00-04:00,234.46588793361755,238.31783112882835,234.30826019954569,235.44119262695312,5167700
2023-08-07 00:00:00-04:00,235.66776323142253,238.58380102860826,235.65791713553338,237.9237518310547,5649800
2023-08-08 00:00:00-04:00,236.84993472061666,237.77597880422005,233.86492923627375,235.73670959472656,5080600
2023-08-09 00:00:00-04:00,236.92876981865422,238.37694271201434,235.9337729120919,236.1997528076172,4055000
2023-08-10 00:00:00-04:00,237.49272462318507,240.7794473557336,236.96961408916286,237.03871154785156,4778000
2023-08-11 00:00:00-04:00,236.88079932053762,237.5914429233373,235.321332251087,236.92027282714844,3606800
2023-08-14 00:00:00-04:00,237.59142787338251,240.16750700523363,237.1373997435021,239.7430877685547,4351100
2023-08-15 00:00:00-04:00,238.86467274617388,239.5160985646914,236.2392553093342,236.7130126953125,3770100
2023-08-16 00:00:00-04:00,233.45588430711706,237.93688762630103,232.95251805674877,236.1800079345703,3218600
2023-08-17 00:00:00-04:00,236.88078126647244,237.25584732282954,233.4164052622211,234.2849578857422,4177600
2023-08-18 00:00:00-04:00,232.51824991092792,235.94315272422062,232.24189017906073,235.0745849609375,4344800
2023-08-21 00:00:00-04:00,236.26883151561736,237.40387917469596,234.6698760858916,236.34779357910156,3573600
2023-08-22 00:00:00-04:00,236.8808060080695,238.29221358150576,235.56808973418433,237.4434051513672,3848700
2023-08-23 00:00:00-04:00,238.18363518209622,239.38776530997833,237.5914271987988,239.15089416503906,4947700
2023-08-24 00:00:00-04:00,239.1015492414699,240.3945211538014,236.2491103090784,236.35768127441406,4570700
2023-08-25 00:00:00-04:00,238.2428678064137,240.24648335467757,237.0880757214889,239.4174041748047,3541500
2023-08-28 00:00:00-04:00,239.85166082634237,242.0428093052465,239.4470009288946,240.6610107421875,3741500
2023-08-29 00:00:00-04:00,240.3352848711598,242.63500418868284,240.2365785246412,242.1513671875,3975600
2023-08-30 00:00:00-04:00,243.21736397900867,245.00383763488378,242.85217755844164,243.0298309326172,4573300
2023-08-31 00:00:00-04:00,242.39812705644803,244.7965528101654,242.2599472024399,242.48695373535156,5532600
2023-09-01 00:00:00-04:00,244.25370972094709,245.63550832730837,243.56281041776646,244.88539123535156,4111800
2023-09-05 00:00:00-04:00,245.12225652830682,245.45783400971172,242.01318733865833,242.1513671875,4459600
2023-09-06 00:00:00-04:00,242.23033604945354,243.45422550244558,241.03607054962748,242.96072387695312,4520300
2023-09-07 00:00:00-04:00,242.30929381516464,244.18459393455467,241.92436315653305,243.927978515625,4007900
2023-09-08 00:00:00-04:00,244.5695361860224,244.9149933582991,243.23709079397264,244.07603454589844,3309100
2023-09-11 00:00:00-04:00,244.11552897366622,245.1321411718986,243.0693078811533,244.0069580078125,2995800
2023-09-12 00:00:00-04:00,243.7305699730693,244.5399047568413,242.81264917558295,244.0858917236328,3499600
2023-09-13 00:00:00-04:00,243.9378692046869,246.81005253563254,243.4048940282471,244.60903930664062,5657000
2023-09-14 00:00:00-04:00,241.8157936870188,242.3487688097611,235.64702343990098,238.3612823486328,12000000
2023-09-15 00:00:00-04:00,238.75608912350637,240.92750840349004,236.91039779599524,237.9368896484375,13051300
2023-09-18 00:00:00-04:00,237.8085712255912,242.04280864405692,237.64078247628345,241.480224609375,4771600
2023-09-19 00:00:00-04:00,241.81580312127318,241.93423869528675,238.32181814359922,240.39451599121094,4709000
2023-09-20 00:00:00-04:00,240.46361379108583,241.35191071839841,238.5290807367603,238.71661376953125,5756600
2023-09-21 00:00:00-04:00,237.64080393779827,237.65066854965733,233.19928880408602,233.5348663330078,6881500
2023-09-22 00:00:00-04:00,233.67304354616124,234.69952040545684,231.82735209758823,232.02474975585938,5935500
2023-09-25 00:00:00-04:00,232.3208228659429,232.40964954127617,229.19202446414337,230.3270721435547,5921600
2023-09-26 00:00:00-04:00,228.9156493374479,229.64603714122683,226.61594509055763,226.665283203125,6193200
2023-09-27 00:00:00-04:00,227.26735946846708,227.6818990199086,224.95777551308964,226.51724243164062,6006700
2023-09-28 00:00:00-04:00,227.6720465043369,229.51773783247992,226.6850432169064,228.64918518066406,4203900
2023-09-29 00:00:00-04:00,229.81382021317302,230.00135322982035,226.66527761276404,227.02059936523438,6044200
2023-10-02 00:00:00-04:00,226.26063626484557,228.3629430002353,225.7967435205893,228.26425170898438,5175200
2023-10-03 00:00:00-04:00,227.47464117450312,228.7380041348978,224.81960001133044,225.83621215820312,5585700
2023-10-04 00:00:00-04:00,226.49749847325205,228.68864686290874,225.90530556769366,228.2148895263672,5430900
2023-10-05 00:00:00-04:00,227.41541876723403,231.1462897870273,227.22788574309257,230.4455108642578,6126200
2023-10-06 00:00:00-04:00,230.13955343317704,233.51510285001527,229.72501386203635,231.98524475097656,6401000
2023-10-09 00:00:00-04:00,229.7743815243047,232.11357463052775,228.6886718215773,231.39306640625,5372200
2023-10-10 00:00:00-04:00,231.8470761871449,235.1239344716931,231.23513894191203,233.52499389648438,4644000
2023-10-11 00:00:00-04:00,234.46264987341243,235.41016465986525,231.83721733592995,232.616943359375,4760900
2023-10-12 00:00:00-04:00,233.6335695744956,234.64030214782102,231.83721624870253,233.70265197753906,4472800
2023-10-13 00:00:00-04:00,233.3176917642894,235.54831363110443,233.1597676337696,234.5810546875,4966800
2023-10-16 00:00:00-04:00,235.89378937367462,237.58157164810373,235.2324989680431,236.94989013671875,6227300
2023-10-17 00:00:00-04:00,236.51559824549602,238.34154525744543,235.1930024186521,238.065185546875,4527600
2023-10-18 00:00:00-04:00,236.8413105485038,237.6999985713425,233.90990964101528,234.3836669921875,9528300
2023-10-19 00:00:00-04:00,234.38369144130135,234.82783994563516,230.3764601694176,230.77125549316406,5927400
2023-10-20 00:00:00-04:00,231.08706943389498,232.70575411729095,229.61642920976809,230.34681701660156,5748300
2023-10-23 00:00:00-04:00,228.35307002124316,231.4127860869195,228.2741079548511,228.52085876464844,5071700
2023-10-24 00:00:00-04:00,229.86319094588285,233.45588224623265,229.86319094588285,231.60031127929688,6844100
2023-10-25 00:00:00-04:00,229.23149252599598,235.38051822698353,228.28396283017358,233.77171325683594,10365300
2023-10-26 00:00:00-04:00,231.52134251492427,232.54781919264877,227.36605251212288,228.2740936279297,6414500
2023-10-27 00:00:00-04:00,228.16553756167602,228.3826794796738,225.06634798535876,226.2902374267578,5540900
2023-10-30 00:00:00-04:00,229.17228792133537,230.34682420309395,227.04035727850336,230.05072021484375,5170300
2023-10-31 00:00:00-04:00,230.53435038263427,232.6564012911854,229.96188670514965,232.04446411132812,4828400
2023-11-01 00:00:00-04:00,233.07094249345232,235.93324584072886,232.6169143803353,235.47923278808594,4996200
2023-11-02 00:00:00-04:00,236.7919594274445,240.0885467529297,236.09118047526695,240.0885467529297,6286700
2023-11-03 00:00:00-04:00,241.9342398837625,242.13165258872132,239.11140989226504,240.4340057373047,5029800
2023-11-06 00:00:00-05:00,240.82879042468238,241.59865174661186,239.4568565242722,240.32542419433594,5254100
2023-11-07 00:00:00-05:00,240.24645069060443,241.8848796045976,240.21684179966857,241.58877563476562,4219700
2023-11-08 00:00:00-05:00,240.83706509517148,242.08333135750857,240.15458056131882,241.2524871826172,5117500
2023-11-09 00:00:00-05:00,241.66791100084978,241.81627064295105,238.34451918494534,239.00721740722656,4866600
2023-11-10 00:00:00-05:00,241.32171390689416,242.5976671754676,239.3336192768952,242.577880859375,4094400
2023-11-13 00:00:00-05:00,242.33060246304686,243.00318627852656,241.45030006188256,242.0041961669922,4088500
2023-11-14 00:00:00-05:00,243.48788167919966,245.22870037125818,242.9043135775625,244.24949645996094,14092000
2023-11-15 00:00:00-05:00,244.12089930699366,245.53532670643708,242.6669143650132,245.40673828125,13258900
2023-11-16 00:00:00-05:00,245.8815113378737,246.73214190603747,244.57590110100517,245.8617401123047,7051600
2023-11-17 00:00:00-05:00,246.7321250206855,247.51352606080465,245.95073907310393,246.84092712402344,7238200
2023-11-20 00:00:00-05:00,246.89038172731532,248.19599185557172,242.92407800512342,247.2464599609375,8604200
2023-11-21 00:00:00-05:00,247.30581500050076,250.5797487199512,247.30581500050076,249.48184204101562,7213700
2023-11-22 00:00:00-05:00,250.24344047081652,251.7666547720965,249.9071485603769,250.95559692382812,5701400
2023-11-24 00:00:00-05:00,251.42047951567207,251.92491738587748,250.7379949843407,251.52928161621094,1640900
2023-11-27 00:00:00-05:00,251.52927779853414,252.2018616152663,249.76867299292707,251.3710174560547,5478900
2023-11-28 00:00:00-05:00,251.08420133045038,251.3809206276551,248.86860165858127,250.18411254882812,5234900
2023-11-29 00:00:00-05:00,251.15341724585878,253.28000101378055,250.75778147591564,251.4600372314453,4955100
2023-11-30 00:00:00-05:00,251.47981465100602,253.9723470800356,250.4115799989062,253.88333129882812,6874700
2023-12-01 00:00:00-05:00,253.00305604591995,254.1108634479407,251.13364897739916,253.6558837890625,3939400
2023-12-04 00:00:00-05:00,253.12175531786335,254.58564095495524,251.5787545962339,251.6677703857422,5247500
2023-12-05 00:00:00-05:00,251.42048488763479,252.0436255760842,249.3928175665611,251.83590698242188,4199100
2023-12-06 00:00:00-05:00,253.0129514775943,254.0317128825511,250.76767988263703,251.51939392089844,3874000
2023-12-07 00:00:00-05:00,252.11283983095512,253.3492355211743,250.73798521003351,253.03271484375,3589300
2023-12-08 00:00:00-05:00,252.22167045133236,253.25034767675922,251.10397743501417,252.95361328125,3732300
2023-12-11 00:00:00-05:00,252.2216695514337,254.82301944347836,252.2216695514337,253.72509765625,6479300
2023-12-12 00:00:00-05:00,254.4966085121425,256.8902549914723,253.60642038465141,256.73199462890625,5946600
2023-12-13 00:00:00-05:00,256.3264520153309,259.6201872493399,255.87147234944425,259.5212707519531,4859900
2023-12-14 00:00:00-05:00,260.3224237544631,260.38176761147736,253.60639554164715,255.91102600097656,8168700
2023-12-15 00:00:00-05:00,251.73702108385112,255.55496566757805,251.67767721917514,255.2186737060547,13373600
2023-12-18 00:00:00-05:00,255.88136831623788,256.7616557010015,255.13953987719015,255.55494689941406,6041100
2023-12-19 00:00:00-05:00,255.7923184608996,257.50348023430956,254.39770757951015,257.15728759765625,8731200
2023-12-20 00:00:00-05:00,257.6617182177287,257.978238897193,254.2789675992345,254.3086395263672,7240900
2023-12-21 00:00:00-05:00,254.70430780609854,257.15726763177884,254.2394274867037,256.7121887207031,6246700
2023-12-22 00:00:00-05:00,257.16718975880923,258.36399784394234,255.4065848209404,255.61428833007812,5111500
2023-12-26 00:00:00-05:00,255.71319354351712,256.91000157585125,255.71319354351712,256.3363342285156,2085100
2023-12-27 00:00:00-05:00,256.42534637387325,256.93966985677173,255.49558571184863,256.10882568359375,4034700
2023-12-28 00:00:00-05:00,255.72305499921387,258.1265713995335,255.72305499921387,257.5627746582031,3020500
2023-12-29 00:00:00-05:00,257.7309709000755,258.61125822280883,256.84078287296137,257.51336669921875,4074600
2024-01-02 00:00:00-05:00,256.78145785141555,257.25623897621364,254.8626224949218,256.0495300292969,5471000
2024-01-03 00:00:00-05:00,255.73297136925572,256.03959136739655,254.06138225161015,255.16920471191406,4148300
2024-01-04 00:00:00-05:00,255.25823374055693,258.1958756372828,255.18898917349443,256.78143310546875,3843000
2024-01-05 00:00:00-05:00,257.93868553199314,258.6112693872866,255.93080448584539,256.8605651855469,3748400
2024-01-08 00:00:00-05:00,258.0969614859857,259.7586500001307,257.1177575731998,259.6795349121094,4659000
2024-01-09 00:00:00-05:00,259.1453807523807,260.74772522360416,258.2947653654641,260.46087646484375,7055800
2024-01-10 00:00:00-05:00,262.0830267110826,262.4786624833347,259.9960004709605,261.677490234375,4355800
2024-01-11 00:00:00-05:00,262.56767146440427,263.28972861423296,259.54101411674634,261.15325927734375,5599000
2024-01-12 00:00:00-05:00,262.24131053990067,262.6567175731877,260.8367687097977,261.2917785644531,4656100
2024-01-16 00:00:00-05:00,260.6488061963406,262.7655043088659,259.49157083843187,262.3500671386719,6196400
2024-01-17 00:00:00-05:00,261.5390022491834,264.1897948324404,261.5093303241869,263.72491455078125,5118700
2024-01-18 00:00:00-05:00,264.96126804376473,265.8514558879395,263.5171841994338,265.21844482421875,6694300
2024-01-19 00:00:00-05:00,265.25805962186115,268.19570143852985,264.1403666143129,267.94842529296875,7224600
2024-01-22 00:00:00-05:00,269.27382526814205,269.3826424698257,267.41430380003635,268.24517822265625,5984300
